Province_State,Last_Update,Confirmed,Deaths,Incident_Rate,Case_Fatality_Ratio,Testing_Rate,Date
Maryland,2022-10-20 04:31:57,1261834,15497,20871.66373344272,1.2281330190817492,NULL,NULL
Massachusetts,2022-10-20 04:31:57,2069848,21841,30030.42581192928,1.0551982561038298,NULL,NULL
Michigan,2022-10-20 04:31:57,2874009,39092,28777.912810807244,1.3601905909132503,NULL,NULL
Minnesota,2022-10-20 04:31:57,1676151,13738,29720.92859959657,0.8196158937947715,NULL,NULL
Mississippi,2022-10-20 04:31:57,930438,12945,31263.152483293008,1.3912802357599323,NULL,NULL
Missouri,2022-10-20 04:31:57,1668035,21804,27178.078504546203,1.307166816044028,NULL,NULL
Montana,2022-10-20 04:31:57,312863,3566,29272.964076730623,1.1397960129513558,NULL,NULL
Nebraska,2022-10-20 04:31:57,540345,4559,27933.352219387016,0.8437202157880613,NULL,NULL
Nevada,2022-10-20 04:31:57,851300,11544,27638.210532193825,1.35604369787384,NULL,NULL
New Hampshire,2022-10-20 04:31:57,354923,2725,26103.19398754588,0.7677613487805978,NULL,NULL
New Jersey,2022-10-20 04:31:57,2775804,34845,31251.346796229307,1.2553119744765842,NULL,NULL
New Mexico,2022-10-20 04:31:57,623531,8607,29736.85503205078,1.3803644085057518,NULL,NULL
New York,2022-10-20 04:31:57,6200466,72331,31873.167077225604,1.1665413535047204,NULL,NULL
North Carolina,2022-10-20 04:31:57,3220858,26885,30709.68920538776,0.8347154702256355,NULL,NULL
North Dakota,2022-10-20 04:31:57,271851,2387,35572.564961905984,0.8805356253573602,NULL,NULL
Northern Mariana Islands,2022-10-20 04:31:57,13171,40,23884.738140142174,0.3036975172727963,NULL,NULL
Ohio,2022-10-20 04:31:57,3162278,40323,27053.2205216826,1.2660809707432428,NULL,NULL
Oklahoma,2022-10-20 04:31:57,1205519,16999,30465.702174719,1.410098057351232,NULL,NULL
Oregon,2022-10-20 04:31:57,905882,8645,21477.9157638326,0.9543185536306054,NULL,NULL
Pennsylvania,2022-10-20 04:31:57,3291589,47582,25711.543729650133,1.44556322189678,NULL,NULL
Puerto Rico,2022-10-20 04:31:57,970438,5220,30386.067043367337,0.5379014424414543,NULL,NULL
Rhode Island,2022-10-20 04:31:57,428874,3681,40484.21642858289,0.8582940444046503,NULL,NULL
South Carolina,2022-10-20 04:31:57,1718600,18527,33379.20886652473,1.078028627952985,NULL,NULL
South Dakota,2022-10-20 04:31:57,263468,3049,29781.87075472018,1.1572562891888198,NULL,NULL
Tennessee,2022-10-20 04:31:57,2354796,28050,34438.82085886229,1.1912562125646342,NULL,NULL
Texas,2022-10-20 04:31:57,8003550,90810,27700.165413149545,1.134475287126706,NULL,NULL
Utah,2022-10-20 04:31:57,1041651,5034,32491.0993843338,0.4832712683998767,NULL,NULL
Vermont,2022-10-20 04:31:57,144346,734,23132.77958425549,0.5085004087401106,NULL,NULL
Virgin Islands,2022-10-20 04:31:57,23276,123,21698.92232539061,0.5284413129403678,NULL,NULL
Virginia,2022-10-20 04:31:57,2107801,22077,24694.467905232243,1.0473948916429967,NULL,NULL
Washington,2022-10-20 04:31:57,1830508,14493,24038.525557745856,0.7917474274900738,NULL,NULL
West Virginia,2022-10-20 04:31:57,605322,7479,33776.35874735722,1.2355407535163103,NULL,NULL
Wisconsin,2022-10-20 04:31:57,1885519,15379,32383.69039477305,0.8156374982166714,NULL,NULL
Wyoming,2022-10-20 04:31:57,178032,1906,30760.990325852385,1.0705940505077738,NULL,NULL
Alabama,2020-10-21 04:30:32,175210,2805,3573.3915811865145,NULL,NULL,2020-10-20
Alaska,2020-10-21 04:30:32,11445,67,1564.497057597277,NULL,74708.32279627363,2020-10-20
American Samoa,2020-10-21 04:30:32,0,0,0.0,NULL,2904.3331356373897,2020-10-20
Arizona,2020-10-21 04:30:32,232937,5837,3200.2480656961934,NULL,22632.354026128505,2020-10-20
Arkansas,2020-10-21 04:30:32,100441,1728,3328.2810944647167,NULL,40812.8559707655,2020-10-20
California,2020-10-21 04:30:32,889413,17006,2251.022424124302,NULL,43503.17115794776,2020-10-20
Colorado,2020-10-21 04:30:32,99854,2300,1520.8545764209368,NULL,29667.10055817804,2020-10-20
Connecticut,2020-10-21 04:30:32,64455,4559,1807.8488491950293,NULL,57618.41893794244,2020-10-20
Delaware,2020-10-21 04:30:32,23325,695,2395.3442517899616,NULL,5.446093714698839e-06,2020-10-20
Diamond Princess,2020-10-21 04:30:32,49,0,NULL,NULL,NULL,2020-10-20
District of Columbia,2020-10-21 04:30:32,16445,642,2330.148537227825,NULL,67135.3413182307,2020-10-20
Florida,2020-10-21 04:30:32,760389,16105,3540.3590238580537,NULL,51145.59788119204,2020-10-20
Georgia,2020-10-21 04:30:32,342438,7674,3225.245900064451,NULL,31343.161141832632,2020-10-20
Grand Princess,2020-10-21 04:30:32,103,3,NULL,NULL,NULL,2020-10-20
Guam,2020-10-21 04:30:32,3886,66,2366.208160556296,NULL,36842.45778760147,2020-10-20
Hawaii,2020-10-21 04:30:32,14156,189,999.8078922388464,NULL,33852.00074583013,2020-10-20
Idaho,2020-10-21 04:30:32,54663,535,3058.814312853757,NULL,19886.34996488656,2020-10-20
Illinois,2020-10-21 04:30:32,354457,9537,2797.2064946308824,NULL,54348.15564392837,2020-10-20
Indiana,2020-10-21 04:30:32,150664,4111,2237.9545288113773,NULL,3.7898440321088782e-06,2020-10-20
Iowa,2020-10-21 04:30:32,109202,1576,3461.1593403632883,NULL,26551.48697176291,2020-10-20
Kansas,2020-10-21 04:30:32,75920,898,2605.96695035276,NULL,20539.976123411347,2020-10-20
Kentucky,2020-10-21 04:30:32,89544,1342,2004.2648600289235,NULL,38205.504297203486,2020-10-20
Louisiana,2020-10-21 04:30:32,176681,5772,3800.577095909176,NULL,56282.48960913304,2020-10-20
Maine,2020-10-21 04:30:32,5987,146,445.3910543872544,NULL,41220.730063412615,2020-10-20
Maryland,2020-10-21 04:30:32,136744,4050,2261.846475499861,NULL,5.163685474586812e-06,2020-10-20
Massachusetts,2020-10-21 04:30:32,145464,8563,2110.466981298376,NULL,7.939691865204846e-06,2020-10-20
Michigan,2020-10-21 04:30:32,165994,7383,1662.124530270134,NULL,4.429308440082801e-06,2020-10-20
Minnesota,2020-10-21 04:30:32,125531,2299,2225.872184568071,NULL,44736.943828959054,2020-10-20
Mississippi,2020-10-21 04:30:32,111322,3202,3740.471327208416,NULL,28253.49134065532,2020-10-20
Missouri,2020-10-21 04:30:32,167257,2643,2725.196939173869,NULL,37420.78929479906,2020-10-20
Montana,2020-10-21 04:30:32,24093,252,2254.2567305839007,NULL,41638.30093808068,2020-10-20
Nebraska,2020-10-21 04:30:32,59409,565,3071.1721622325795,NULL,28260.27394427649,2020-10-20
Nevada,2020-10-21 04:30:32,91499,1727,2970.596294473397,NULL,24401.45888714728,2020-10-20
New Hampshire,2020-10-21 04:30:32,9828,468,722.8006539624964,NULL,40335.55659989513,2020-10-20
New Jersey,2020-10-21 04:30:32,230543,16227,2595.5648325469283,NULL,47683.06014620268,2020-10-20
New Mexico,2020-10-21 04:30:32,37896,942,1807.3004522543329,NULL,50612.99705412315,2020-10-20
New York,2020-10-21 04:30:32,490166,33412,2519.6723622991185,NULL,67199.59908625469,2020-10-20
North Carolina,2020-10-21 04:30:32,248750,3992,2371.7392042245274,NULL,3.5011447276738058e-06,2020-10-20
North Dakota,2020-10-21 04:30:32,34057,412,4417.750786681399,NULL,97940.06261957689,2020-10-20
Northern Mariana Islands,2020-10-21 04:30:32,88,2,159.58218482518498,NULL,28672.20368489772,2020-10-20
Ohio,2020-10-21 04:30:32,185639,4917,1588.1376667151449,NULL,3.495507780753009e-06,2020-10-20
Oklahoma,2020-10-21 04:30:32,109548,1191,2768.481244871393,NULL,37074.06498556598,2020-10-20
Oregon,2020-10-21 04:30:32,40136,633,951.6003487178076,NULL,18856.48631007576,2020-10-20
Pennsylvania,2020-10-21 04:30:32,189930,8521,1483.5975878435763,NULL,18282.401273739568,2020-10-20
Puerto Rico,2020-10-21 04:30:32,58643,769,1836.2122357370488,NULL,25880.532073517374,2020-10-20
Rhode Island,2020-10-21 04:30:32,28649,1181,2704.3661225965466,NULL,93010.78669122235,2020-10-20
South Carolina,2020-10-21 04:30:32,165493,3696,3214.258939222493,NULL,31462.6526157794,2020-10-20
South Dakota,2020-10-21 04:30:32,34457,330,3894.9470926085646,NULL,3.935685953570811e-06,2020-10-20
Tennessee,2020-10-21 04:30:32,231744,2952,3394.3636521781405,NULL,49738.606748048885,2020-10-20
Texas,2020-10-21 04:30:32,865090,17882,2981.099280963389,NULL,25673.73621101563,2020-10-20
Utah,2020-10-21 04:30:32,96643,551,3014.481162884854,NULL,30768.46296801144,2020-10-20
Vermont,2020-10-21 04:30:32,1956,58,313.4670643232493,NULL,28800.66796049289,2020-10-20
Virgin Islands,2020-10-21 04:30:32,1337,21,1246.4108587836074,NULL,21303.65066935153,2020-10-20
Virginia,2020-10-21 04:30:32,167754,3485,1965.3637933440248,NULL,28257.684154882674,2020-10-20
Washington,2020-10-21 04:30:32,101864,2237,1337.6944364155872,NULL,29472.98143256905,2020-10-20
West Virginia,2020-10-21 04:30:32,20520,411,1144.995360313635,NULL,38602.246355907184,2020-10-20
Wisconsin,2020-10-21 04:30:32,187828,1633,3225.93609476724,NULL,4.998893933361889e-06,2020-10-20
Wyoming,2020-10-21 04:30:32,9526,61,1645.9355275684698,NULL,20436.83121990328,2020-10-20
Alabama,2021-10-21 04:31:52,815989,15311,16642.019422069534,1.876373333464054,NULL,2021-10-20
Alaska,2021-10-21 04:31:52,131403,691,17962.394657881607,0.525863184249979,440974.1027551278,2021-10-20
American Samoa,2021-10-21 04:31:52,3,0,5.3917075537822825,0.0,3846.084721698028,2021-10-20
Arizona,2021-10-21 04:31:52,1139627,20721,15656.976359982124,1.818226489895378,182700.20664356093,2021-10-20
Arkansas,2021-10-21 04:31:52,508431,8230,16847.71443075826,1.6187053897185657,133473.04861415786,2021-10-20
California,2021-10-21 04:31:52,4855897,70979,12294.10959742761,1.4622630245409534,250379.25859043672,2021-10-20
Colorado,2021-10-21 04:31:52,728824,8509,12405.100702654194,1.1157974010921403,203537.65131792807,2021-10-20
Connecticut,2021-10-21 04:31:52,399363,8721,11201.42642093049,2.1837275861809933,292323.6474370787,2021-10-20
Delaware,2021-10-21 04:31:52,140944,2041,14474.14363233802,1.4480928595754343,2.413036423609828e-05,2021-10-20
Diamond Princess,2021-10-21 04:31:52,49,0,NULL,0.0,NULL,2021-10-20
District of Columbia,2021-10-21 04:31:52,63400,1185,8983.363773806268,1.8690851735015768,305454.06369686674,2021-10-20
Florida,2021-10-21 04:31:52,3664097,58143,17059.977035755677,1.586830261316772,191921.8491221864,2021-10-20
Georgia,2021-10-21 04:31:52,1622376,28234,15280.318020672248,1.7402870851146712,114370.49272690744,2021-10-20
Grand Princess,2021-10-21 04:31:52,103,3,NULL,2.912621359223301,NULL,2021-10-20
Guam,2021-10-21 04:31:52,17276,226,10519.457586662526,1.308173188238018,146606.26320564578,2021-10-20
Hawaii,2021-10-21 04:31:52,82730,876,5843.04230890928,1.0588661912244652,175445.44987117482,2021-10-20
Idaho,2021-10-21 04:31:52,281470,3346,15750.406392604636,1.1887590151703555,55670.89053839676,2021-10-20
Illinois,2021-10-21 04:31:52,1675809,28328,13224.563383589462,1.6684638257827786,269053.1534496897,2021-10-20
Indiana,2021-10-21 04:31:52,1006504,16423,14950.55345050421,1.6316875044709211,2.1081775563153843e-05,2021-10-20
Iowa,2021-10-21 04:31:52,476426,6848,15100.33057903628,1.43736907725439,53950.974146373934,2021-10-20
Kansas,2021-10-21 04:31:52,427383,6189,14682.763340992424,1.4468562611775433,61685.729722233846,2021-10-20
Kentucky,2021-10-21 04:31:52,730739,9477,16356.143343525811,1.2969062825441096,160873.79268805037,2021-10-20
Louisiana,2021-10-21 04:31:52,754027,14424,16219.841102875283,1.912928847375492,205578.4790636023,2021-10-20
Maine,2021-10-21 04:31:52,99256,1109,7383.954316729802,1.1173128072862093,211544.2355818874,2021-10-20
Maryland,2021-10-21 04:31:52,552524,10757,9139.153908245224,1.946883755275789,2.269747158301465e-05,2021-10-20
Massachusetts,2021-10-21 04:31:52,839817,15387,12184.499593253711,2.247513446381771,4.39064313791376e-05,2021-10-20
Michigan,2021-10-21 04:31:52,1237845,23173,12394.740407317337,1.872043753458632,1.7092807076340433e-05,2021-10-20
Minnesota,2021-10-21 04:31:52,765761,8613,13578.208649074975,1.1247634705867755,208924.12838284485,2021-10-20
Mississippi,2021-10-21 04:31:52,500286,9968,16809.84386198406,1.9924603127011349,85239.38149602053,2021-10-20
Missouri,2021-10-21 04:31:52,849415,12430,13839.917959119031,1.4633600772296227,119200.09489317026,2021-10-20
Montana,2021-10-21 04:31:52,168513,2225,15766.885171663338,1.3203729089150391,185478.8365778487,2021-10-20
Nebraska,2021-10-21 04:31:52,278174,2924,14380.31687213866,1.0511406529726,198249.4902833321,2021-10-20
Nevada,2021-10-21 04:31:52,433510,7483,14074.287146495177,1.7261424188600032,144862.24074365065,2021-10-20
New Hampshire,2021-10-21 04:31:52,130615,1537,9606.085410796852,1.176740803123684,191611.30563774213,2021-10-20
New Jersey,2021-10-21 04:31:52,1184395,27783,13334.492957254912,2.3457545835637603,179400.94728890058,2021-10-20
New Mexico,2021-10-21 04:31:52,266777,4966,12722.878212767946,1.861479812727484,227086.1381638656,2021-10-20
New York,2021-10-21 04:31:52,2519197,56077,12949.798754068728,2.225987090330768,379980.52387426654,2021-10-20
North Carolina,2021-10-21 04:31:52,1457798,17640,13899.56449624164,1.21004418993578,1.784593067713798e-05,2021-10-20
North Dakota,2021-10-21 04:31:52,143246,1732,18762.90905464385,1.2113158722942967,240374.27400920136,2021-10-20
Northern Mariana Islands,2021-10-21 04:31:52,289,3,524.0824024372552,1.038062283737024,31811.25779776585,2021-10-20
Ohio,2021-10-21 04:31:52,1507676,25307,12898.135870169644,1.677349775415938,1.8864280397977604e-05,2021-10-20
Oklahoma,2021-10-21 04:31:52,636760,10540,16092.10681604692,1.6552547270557196,116069.79176749084,2021-10-20
Oregon,2021-10-21 04:31:52,354681,4235,8409.272555401154,1.1940306923686357,173945.86243760574,2021-10-20
Pennsylvania,2021-10-21 04:31:52,1536675,30721,12003.408220394504,1.999186555387444,141861.78413369984,2021-10-20
Puerto Rico,2021-10-21 04:31:52,184140,3213,5765.737105683888,1.7448680351906158,92320.39763358668,2021-10-20
Rhode Island,2021-10-21 04:31:52,177508,2869,16756.13884218883,1.6162651824143135,524812.8824829308,2021-10-20
South Carolina,2021-10-21 04:31:52,889096,13368,17268.31204840665,1.503549672926208,180677.2331887147,2021-10-20
South Dakota,2021-10-21 04:31:52,151554,2205,17131.346654473644,1.454926956728295,1.0979835168126928e-05,2021-10-20
Tennessee,2021-10-21 04:31:52,1268855,16047,18598.471791756954,1.2661775797915475,149083.57877541266,2021-10-20
Texas,2021-10-21 04:31:52,4227998,69493,14572.614641369237,1.6463304096266014,118558.06691991873,2021-10-20
Utah,2021-10-21 04:31:52,534936,3106,16685.683343325145,0.5806302062302781,136767.29389467984,2021-10-20
Vermont,2021-10-21 04:31:52,37768,349,6052.670800286543,0.9240626985808092,356215.25379453803,2021-10-20
Virgin Islands,2021-10-21 04:31:52,7099,78,6618.003505239214,1.098746302296098,186617.6306074505,2021-10-20
Virginia,2021-10-21 04:31:52,911321,13585,10676.808287814718,1.490693180558771,113858.78234235082,2021-10-20
Washington,2021-10-21 04:31:52,704878,8371,9256.571300476578,1.1875813970644566,129252.54497994916,2021-10-20
West Virginia,2021-10-21 04:31:52,262902,4219,14669.66716457969,1.6047804885470631,232155.50956478465,2021-10-20
Wisconsin,2021-10-21 04:31:52,862503,9207,14813.443999536965,1.067474547914616,1.9363456932272656e-05,2021-10-20
Wyoming,2021-10-21 04:31:52,99007,1136,17106.775013433915,1.147393618633026,178327.24847475375,2021-10-20
Alabama,2022-10-21 04:32:07,1531305,20533,31230.822414410224,1.340882449936492,NULL,NULL
Alaska,2022-10-21 04:32:07,299790,1393,40980.39081669617,0.4646585943493779,NULL,NULL
American Samoa,2022-10-21 04:32:07,8251,34,14828.99300875254,0.4120712640892013,NULL,NULL
Arizona,2022-10-21 04:32:07,2283073,31514,31366.42075794401,1.3803325605444945,NULL,NULL
Arkansas,2022-10-21 04:32:07,957218,12408,31719.02482732477,1.296256443150881,NULL,NULL
California,2022-10-21 04:32:07,11343669,96578,28699.792466751365,0.8525364274863875,NULL,NULL
Colorado,2022-10-21 04:32:07,1667187,13384,28950.57179214328,0.8027893691589486,NULL,NULL
Connecticut,2022-10-21 04:32:07,908015,11423,25468.21616324296,1.2580188653271147,NULL,NULL
Delaware,2022-10-21 04:32:07,311850,3136,32025.213501423343,1.005611672278339,NULL,NULL
Diamond Princess,2022-10-21 04:32:07,49,0,NULL,0.0,NULL,NULL
District of Columbia,2022-10-21 04:32:07,169149,1392,23967.302822958303,0.8229430856818545,NULL,NULL
Florida,2022-10-21 04:32:07,7172780,82065,33396.34897289226,1.1441170647921726,NULL,NULL
Georgia,2022-10-21 04:32:07,2917301,40552,27476.544920551813,1.390051969268855,NULL,NULL
Grand Princess,2022-10-21 04:32:07,103,3,NULL,2.912621359223301,NULL,NULL
Guam,2022-10-21 04:32:07,58703,401,35744.60052731248,0.6830996712263427,NULL,NULL
Hawaii,2022-10-21 04:32:07,360490,1702,25460.63485964833,0.4721351493800105,NULL,NULL
Idaho,2022-10-21 04:32:07,498808,5203,27912.135260888663,1.0430867187374702,NULL,NULL
Illinois,2022-10-21 04:32:07,3796096,39891,29956.98881794495,1.0508427605624304,NULL,NULL
Indiana,2022-10-21 04:32:07,1933102,24863,28714.18769947917,1.2861711384086305,NULL,NULL
Iowa,2022-10-21 04:32:07,861010,10152,27289.72732776135,1.1790803823416685,NULL,NULL
Kansas,2022-10-21 04:32:07,885255,9601,30416.357454088367,1.0834826728539122,NULL,NULL
Kentucky,2022-10-21 04:32:07,1602636,17225,35871.828578322544,1.074791780541558,NULL,NULL
Louisiana,2022-10-21 04:32:07,1459866,18138,31403.112291058715,1.2424427995446157,NULL,NULL
Maine,2022-10-21 04:32:07,295242,2630,21963.94616325401,0.8907946701350079,NULL,NULL
Maryland,2022-10-21 04:32:07,1262591,15499,20884.18507099284,1.2275550831583624,NULL,NULL
Massachusetts,2022-10-21 04:32:07,2078225,21923,30151.96366254756,1.054890591730924,NULL,NULL
Michigan,2022-10-21 04:32:07,2874009,39092,28777.912810807244,1.3601905909132503,NULL,NULL
Minnesota,2022-10-21 04:32:07,1680916,13786,29805.419928108782,0.8201480621280302,NULL,NULL
Mississippi,2022-10-21 04:32:07,930438,12945,31263.152483293008,1.3912802357599323,NULL,NULL
Missouri,2022-10-21 04:32:07,1669035,21807,27194.371974709928,1.3065633734463329,NULL,NULL
Montana,2022-10-21 04:32:07,312863,3566,29272.964076730623,1.1397960129513558,NULL,NULL
Nebraska,2022-10-21 04:32:07,540345,4559,27933.352219387016,0.8437202157880613,NULL,NULL
Nevada,2022-10-21 04:32:07,851300,11544,27638.210532193825,1.35604369787384,NULL,NULL
New Hampshire,2022-10-21 04:32:07,355166,2728,26121.065432286712,0.768080727311633,NULL,NULL
New Jersey,2022-10-21 04:32:07,2777968,34852,31275.71015706712,1.2545860859448346,NULL,NULL
New Mexico,2022-10-21 04:32:07,623982,8611,29758.3637006165,1.3800077566340054,NULL,NULL
New York,2022-10-21 04:32:07,6205694,72367,31900.041334334623,1.1661387106744223,NULL,NULL
North Carolina,2022-10-21 04:32:07,3220858,26885,30709.68920538776,0.8347154702256355,NULL,NULL
North Dakota,2022-10-21 04:32:07,271942,2387,35572.564961905984,0.8805356253573602,NULL,NULL
Northern Mariana Islands,2022-10-21 04:32:07,13171,40,23884.738140142174,0.3036975172727963,NULL,NULL
Ohio,2022-10-21 04:32:07,3173375,40329,27148.155118871426,1.2639855043920116,NULL,NULL
Oklahoma,2022-10-21 04:32:07,1205519,17048,30465.702174719,1.4141626967306198,NULL,NULL
Oregon,2022-10-21 04:32:07,905882,8645,21477.9157638326,0.9543185536306054,NULL,NULL
Pennsylvania,2022-10-21 04:32:07,3291589,47582,25711.543729650133,1.44556322189678,NULL,NULL
Puerto Rico,2022-10-21 04:32:07,970438,5229,30386.067043367337,0.5388288587215257,NULL,NULL
Rhode Island,2022-10-21 04:32:07,430636,3686,40650.54311042223,0.8559433024642622,NULL,NULL
South Carolina,2022-10-21 04:32:07,1718600,18527,33379.20886652473,1.078028627952985,NULL,NULL
South Dakota,2022-10-21 04:32:07,263468,3049,29781.87075472018,1.1572562891888198,NULL,NULL
Tennessee,2022-10-21 04:32:07,2355738,28070,34438.82085886229,1.1912562125646342,NULL,NULL
Texas,2022-10-21 04:32:07,8003950,90810,27701.555265728948,1.1344183678169792,NULL,NULL
Utah,2022-10-21 04:32:07,1043353,5047,32544.188039893223,0.483728900956819,NULL,NULL
Vermont,2022-10-21 04:32:07,144346,734,23132.77958425549,0.5085004087401106,NULL,NULL
Virgin Islands,2022-10-21 04:32:07,23279,123,21701.719058805986,0.528373211907728,NULL,NULL
Virginia,2022-10-21 04:32:07,2108967,22091,24708.12846881368,1.047479642877295,NULL,NULL
Washington,2022-10-21 04:32:07,1830508,14493,24038.525557745856,0.7917474274900738,NULL,NULL
West Virginia,2022-10-21 04:32:07,605577,7487,33790.58749086989,1.2363415387308303,NULL,NULL
Wisconsin,2022-10-21 04:32:07,1886801,15384,32405.70867784848,0.8153483064721717,NULL,NULL
Wyoming,2022-10-21 04:32:07,178032,1906,30760.990325852385,1.0705940505077738,NULL,NULL
Alabama,2020-10-22 04:30:36,176605,2828,3601.8424758600786,NULL,NULL,2020-10-21
Alaska,2020-10-22 04:30:36,11657,68,1593.4768196078164,NULL,74792.39144550232,2020-10-21
American Samoa,2020-10-22 04:30:36,0,0,0.0,NULL,2904.3331356373897,2020-10-21
Arizona,2020-10-22 04:30:36,233912,5854,3213.643283562199,NULL,22770.34537817585,2020-10-21
Arkansas,2020-10-22 04:30:36,101596,1751,3366.5539577785703,NULL,41180.67309871681,2020-10-21
California,2020-10-22 04:30:36,892595,17137,2259.08575176851,NULL,43766.555478288334,2020-10-21
Colorado,2020-10-22 04:30:36,101720,2320,1542.8559322740268,NULL,29937.784958365864,2020-10-21
Connecticut,2020-10-22 04:30:36,64871,4567,1819.5169140661048,NULL,58063.376104083625,2020-10-21
Delaware,2020-10-22 04:30:36,23375,697,2400.478966156071,NULL,5.507135199083146e-06,2020-10-21
Diamond Princess,2020-10-22 04:30:36,49,0,NULL,NULL,NULL,2020-10-21
District of Columbia,2020-10-22 04:30:36,16498,642,2337.6582892784827,NULL,67508.84521267477,2020-10-21
Florida,2020-10-22 04:30:36,762533,16210,3550.3414535712027,NULL,51539.45688039666,2020-10-21
Georgia,2020-10-22 04:30:36,343750,7704,3237.6029475325604,NULL,31343.161141832632,2020-10-21
Grand Princess,2020-10-22 04:30:36,103,3,NULL,NULL,NULL,2020-10-21
Guam,2020-10-22 04:30:36,3968,68,2416.1384408356625,NULL,37291.221404258686,2020-10-21
Hawaii,2020-10-22 04:30:36,14233,203,1005.2462369479726,NULL,34111.981874067715,2020-10-21
Idaho,2020-10-22 04:30:36,55650,546,3114.0445367124307,NULL,20023.502222918585,2020-10-21
Illinois,2020-10-22 04:30:36,358799,9605,2831.471498847719,NULL,54875.238531226096,2020-10-21
Indiana,2020-10-22 04:30:36,152396,4144,2263.681558784704,NULL,3.8245933473049525e-06,2020-10-21
Iowa,2020-10-22 04:30:36,110250,1594,3494.3757190807178,NULL,26704.38373792024,2020-10-21
Kansas,2020-10-22 04:30:36,76310,955,2619.3537668785443,NULL,20784.19971208047,2020-10-21
Kentucky,2020-10-22 04:30:36,90996,1363,2036.765000482354,NULL,38384.07600556263,2020-10-21
Louisiana,2020-10-22 04:30:36,177399,5784,3816.021961824938,NULL,56604.013858217855,2020-10-21
Maine,2020-10-22 04:30:36,6024,146,448.1435963969969,NULL,41720.353634694526,2020-10-21
Maryland,2020-10-22 04:30:36,137236,4058,2269.984517870612,NULL,5.191930436278467e-06,2020-10-21
Massachusetts,2020-10-22 04:30:36,146166,8568,2120.6519605432163,NULL,8.029763643193192e-06,2020-10-21
Michigan,2020-10-22 04:30:36,167872,7418,1680.929245307107,NULL,4.464531734058073e-06,2020-10-21
Minnesota,2020-10-22 04:30:36,126591,2334,2244.667737185689,NULL,45027.33511690125,2020-10-21
Mississippi,2020-10-22 04:30:36,112123,3223,3767.385302281573,NULL,28280.40531572848,2020-10-21
Missouri,2020-10-22 04:30:36,168791,2670,2750.1911224050205,NULL,37912.75433292252,2020-10-21
Montana,2020-10-22 04:30:36,24712,275,2312.1733418913936,NULL,41916.46908899696,2020-10-21
Nebraska,2020-10-22 04:30:36,60308,576,3117.646329006084,NULL,28428.43908834124,2020-10-21
Nevada,2020-10-22 04:30:36,92064,1732,2988.939521245028,NULL,24986.169531673066,2020-10-21
New Hampshire,2020-10-22 04:30:36,9917,469,729.3461625301259,NULL,40736.15643324206,2020-10-21
New Jersey,2020-10-22 04:30:36,231862,16245,2610.4147738339307,NULL,48007.56345000501,2020-10-21
New Mexico,2020-10-22 04:30:36,38715,950,1846.3594313127107,NULL,51052.37480023407,2020-10-21
New York,2020-10-22 04:30:36,491882,33420,2528.493369414474,NULL,67841.07033154495,2020-10-21
North Carolina,2020-10-22 04:30:36,250592,4032,2389.301992623248,NULL,3.518010534621958e-06,2020-10-21
North Dakota,2020-10-22 04:30:36,35101,422,4483.231023197588,NULL,98744.59033516956,2020-10-21
Northern Mariana Islands,2020-10-22 04:30:36,88,2,159.58218482518498,NULL,28672.20368489772,2020-10-21
Ohio,2020-10-22 04:30:36,188005,4954,1608.3787460112412,NULL,3.5427321179560443e-06,2020-10-21
Oklahoma,2020-10-22 04:30:36,110855,1210,2801.511560231298,NULL,37357.4888468983,2020-10-21
Oregon,2020-10-22 04:30:36,40443,635,958.8791335258694,NULL,18965.97630435468,2020-10-21
Pennsylvania,2020-10-22 04:30:36,191446,8549,1495.4394977217994,NULL,18386.463228487384,2020-10-21
Puerto Rico,2020-10-22 04:30:36,58830,774,1842.067524315104,NULL,26155.354896242407,2020-10-21
Rhode Island,2020-10-22 04:30:36,29123,1184,2749.1100767349376,NULL,94260.59671821032,2020-10-21
South Carolina,2020-10-22 04:30:36,166357,3708,3231.0398285863225,NULL,31727.320647447115,2020-10-21
South Dakota,2020-10-22 04:30:36,35044,333,3961.300342843966,NULL,3.976718713086059e-06,2020-10-21
Tennessee,2020-10-22 04:30:36,233467,2970,3419.62292950802,NULL,50024.424622948536,2020-10-21
Texas,2020-10-22 04:30:36,869576,17977,2996.153143268866,NULL,25779.089105794028,2020-10-21
Utah,2020-10-22 04:30:36,98006,557,3056.995756026748,NULL,31004.617028669745,2020-10-21
Vermont,2020-10-22 04:30:36,1971,58,315.87095285333555,NULL,28957.882270360536,2020-10-21
Virgin Islands,2020-10-22 04:30:36,1337,21,1246.4108587836074,NULL,21539.50852071448,2020-10-21
Virginia,2020-10-22 04:30:36,168772,3515,1977.2904260420485,NULL,28489.60912628745,2020-10-21
Washington,2020-10-22 04:30:36,102567,2248,1346.9263455179212,NULL,29583.97445637122,2020-10-21
West Virginia,2020-10-22 04:30:36,20735,414,1156.9921440596113,NULL,38869.41193998037,2020-10-21
Wisconsin,2020-10-22 04:30:36,192191,1681,3300.870392004444,NULL,5.022308539693193e-06,2020-10-21
Wyoming,2020-10-22 04:30:36,9848,61,1701.571811410276,NULL,21022.56725165397,2020-10-21
Alabama,2021-10-22 04:31:18,817054,15320,16663.739997573008,1.875029067846189,NULL,2021-10-21
Alaska,2021-10-22 04:31:18,132424,692,18101.962285300287,0.5225638857004773,442448.1064049375,2021-10-21
